,MaxPartialCharge,BCUT2D_MWHI,BCUT2D_MRLOW,BertzCT,Kappa1,PEOE_VSA3,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA10,SMR_VSA7,SlogP_VSA2,SlogP_VSA3,EState_VSA4,VSA_EState10,VSA_EState2,VSA_EState7,VSA_EState9,FractionCSP3,MolLogP,logs
17,0.06066130485936487,35.49901418900542,1.7045968675602392,219.54299954784685,7.200011001100109,0.0,34.802819670697545,18.19910120538483,5.022633313741326,10.045266627482652,34.802819670697545,33.26700114660881,0.0,0.0,0.0,16.76148148148148,0.0,0.0,0.0,0.0,3.6468000000000007,-3.59
18,-0.03950156209354446,13.94626318339716,1.3000507270249129,211.27833704135645,6.341654501216546,0.0,23.762552697081826,31.898114582465862,0.0,0.0,0.0,34.88945568047582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.611860000000001,-3.31
19,0.15688318072542773,16.30283010091361,0.4035432404941031,162.63833891467198,4.966627565982405,0.0,12.13273413692322,12.13273413692322,0.0,0.0,0.0,24.26546827384644,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977999999999999,0.62
20,0.03169473136550077,79.91993767384508,1.5931793073781093,162.63833891467198,6.302249388753057,0.0,12.13273413692322,43.99262193282192,8.945439031664828,0.0,31.859887795898697,33.21090730551127,0.0,0.0,8.945439031664828,6.696574074074074,0.0,0.0,0.0,0.0,3.2116000000000007,-3.5
21,0.012858597828711611,79.91997558423593,1.6164658543064638,6.0,4.960000000000001,0.0,31.859887795898697,0.0,10.660179294122853,0.0,31.859887795898697,0.0,10.660179294122853,0.0,10.660179294122853,6.402777777777778,0.0,0.0,0.0,1.0,1.7762,-1.68
22,0.059180344278361545,35.498260322991904,1.708880920707604,162.63833891467198,5.9282051282051285,0.0,35.33461391738825,12.13273413692322,0.0,10.045266627482652,23.20187978046503,34.31073490132909,0.0,0.0,0.0,11.153456790123455,0.0,0.0,0.0,0.0,2.9934000000000003,-3.05
23,0.035889203448099614,35.49855801733688,1.5224887609926137,6.0,4.58,0.0,0.0,0.0,11.760006889940678,0.0,23.20187978046503,0.0,11.760006889940678,0.0,0.0,10.108024691358024,0.0,0.0,0.0,1.0,1.464,-1.06
24,0.04427922350067608,35.49860443534263,1.1079001425740427,18.854752972273346,5.579999999999999,0.0,0.0,6.923737199690624,11.257091313176065,0.0,23.20187978046503,0.0,11.257091313176065,0.0,0.0,10.534722222222221,0.0,0.0,0.0,1.0,1.8525,-1.6
25,0.3983173063681832,35.49882169611612,-0.09598948759728212,67.01955000865388,8.300000000000002,0.0,0.0,23.20187978046503,0.0,0.0,23.20187978046503,0.0,10.763421980277812,0.0,0.0,7.587962962962962,0.0,0.0,0.0,1.0,2.6495999999999995,-2.74
26,0.06997929385611126,16.519900083687606,0.05836399416504528,31.509775004326936,7.919999999999998,0.0,0.0,13.847474399381248,13.213763929025836,13.213763929025836,0.0,0.0,26.427527858051672,9.473725907600098,26.427527858051672,0.0,0.0,0.0,0.0,1.0,1.0594000000000001,-0.77
27,-0.030470988556806407,13.990902829870672,1.0373321368189377,177.9482132452993,7.328459869848157,0.0,38.112942673227685,23.96854622924601,0.0,0.0,0.0,35.392371257240434,0.0,12.841643245852019,12.841643245852019,0.0,0.0,2.3135185185185185,0.0,0.4,2.811400000000001,-3.28
28,0.34552849520105905,16.640316273646793,-0.4220507620290051,303.0748996548373,8.119800399201598,0.0,12.13273413692322,0.0,12.13273413692322,9.846622097635342,11.374772549367124,44.49410481137758,9.846622097635342,0.0,12.13273413692322,0.0,18.89537037037037,0.0,0.0,0.0,1.503,-3.1
29,0.07814240064803764,16.577985894617132,0.42303683314109125,22.464393446710154,2.212525252525253,0.0,0.0,6.923737199690624,0.0,12.71084835226122,0.0,0.0,12.71084835226122,4.736862953800049,6.606881964512918,0.0,0.0,0.5833333333333331,0.0,1.0,0.4051,-0.59
30,0.019719819201653496,79.92079564123291,1.5581485345837582,169.06517765499825,7.763519668737061,0.0,47.78983169384804,18.19910120538483,13.418158547497242,0.0,47.78983169384804,31.61725975288207,0.0,0.0,13.418158547497242,10.05875,0.0,0.0,0.0,0.0,3.974100000000001,-5.6
31,0.043511410394859,35.49797714332329,1.7047144122215818,169.06517765499825,7.200011001100109,0.0,34.802819670697545,18.19910120538483,15.067899941223978,0.0,34.802819670697545,33.26700114660881,0.0,0.0,0.0,16.74407407407407,0.0,0.0,0.0,0.0,3.6468000000000007,-4.48
32,-0.03975468316246081,13.931089724094374,1.3221483571171515,160.80051514850786,6.341654501216546,0.0,34.88945568047582,20.771211599071872,0.0,0.0,0.0,34.88945568047582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2.611860000000001,-3.4
33,0.2826808898962567,16.638235561105613,-0.4026897566511252,377.17334888764094,10.500515297906604,0.0,0.0,0.0,0.0,32.96903435183784,17.062158824050687,48.542056011681545,14.769933146453013,0.0,0.0,0.0,28.141111111111112,0.0,0.0,0.0,1.4112,-2.89
34,0.1187636737862982,16.26618796703709,0.45038648533236286,166.38833891467198,4.966627565982405,0.0,6.06636706846161,12.13273413692322,6.06636706846161,0.0,0.0,24.26546827384644,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977999999999999,0.81
35,-0.07008230826610218,13.37805378572964,2.1475797514003796,21.019550008653873,3.48,0.0,25.309911580864757,0.0,0.0,0.0,0.0,25.309911580864757,0.0,0.0,0.0,0.0,0.0,3.2777777777777777,0.0,0.0,1.3584,-1.87
36,0.0185975419932702,79.91976327982665,1.6039180446057222,166.38833891467198,6.302249388753057,0.0,37.92625486436031,18.19910120538483,8.945439031664828,0.0,31.859887795898697,33.21090730551127,0.0,0.0,8.945439031664828,6.664166666666667,0.0,0.0,0.0,0.0,3.2116000000000007,-3.54
37,0.0420299105976315,35.496833912273985,1.7089904830976885,166.38833891467198,5.9282051282051285,0.0,29.268246848926644,18.19910120538483,10.045266627482652,0.0,23.20187978046503,34.31073490132909,0.0,0.0,0.0,11.121049382716048,0.0,0.0,0.0,0.0,2.993400000000001,-3.04
38,0.023429490958601872,35.49682852928073,1.1088623979601002,12.36452797660028,5.579999999999999,0.0,0.0,6.4208216229260096,11.760006889940678,0.0,23.20187978046503,0.0,11.760006889940678,0.0,6.4208216229260096,10.434413580246913,0.0,0.9197530864197532,0.0,1.0,1.8540999999999999,-1.62
39,0.16577379902962663,32.092046005135124,0.8828412470863751,64.82892142331043,7.689999999999999,0.0,0.0,26.065347842427943,13.08951281182515,0.0,17.330310327771453,0.0,18.20194969654991,0.0,18.20194969654991,4.830092592592592,0.0,0.0,0.0,0.8,0.49030000000000007,-1.46
40,0.1256217310929604,19.14541804870698,0.5831477004431855,166.38833891467198,5.2212429378531064,8.78083009534964,6.06636706846161,12.13273413692322,6.06636706846161,0.0,0.0,35.89990995593823,0.0,0.0,6.06636706846161,0.0,0.0,0.0,0.0,0.0,1.9648,-2.0
41,-0.015453926681288263,14.002824663576607,1.4290790349779332,413.3078661934481,7.354540141719628,0.0,41.96165390246666,30.183374320007836,0.0,0.0,10.772448428929591,47.52510539416365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,3.456640000000002,-4.29
42,0.27580108571268735,16.6332180418745,-0.39372020637697264,306.8248996548373,8.119800399201598,0.0,0.0,6.06636706846161,12.13273413692322,15.912989166096953,11.374772549367124,44.49410481137758,9.846622097635342,0.0,6.06636706846161,0.0,18.970185185185187,0.0,0.0,0.0,1.503,-2.29
43,0.11534595127525572,16.260178631278087,0.45996742927812223,145.38833891467198,4.966627565982405,0.0,0.0,24.26546827384644,0.0,0.0,0.0,24.26546827384644,10.213054789681411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0977999999999999,-0.17
44,-0.016896067685148813,13.825284627714566,1.2329998221869514,58.039100017307746,3.662481751824818,0.0,24.304080427335524,12.841643245852019,0.0,0.0,0.0,24.304080427335524,0.0,0.0,12.841643245852019,0.0,0.0,11.0,0.0,0.3333333333333333,1.8926,-2.06
45,0.01755406511332249,79.91976121044985,1.607024493706356,145.38833891467198,6.302249388753057,0.0,31.859887795898697,24.26546827384644,8.945439031664828,0.0,31.859887795898697,33.21090730551127,0.0,0.0,8.945439031664828,6.649166666666667,0.0,0.0,0.0,0.0,3.2116000000000007,-4.07
46,0.04065275054526879,35.49678604118014,1.70897852053209,145.38833891467198,5.9282051282051285,0.0,23.20187978046503,24.26546827384644,10.045266627482652,0.0,23.20187978046503,34.31073490132909,0.0,0.0,10.045266627482652,11.106049382716048,0.0,0.0,0.0,0.0,2.993400000000001,-3.27
47,-0.030743747647749592,13.938169789117763,1.100400481973061,160.69821324529929,7.328459869848157,0.0,38.112942673227685,23.96854622924601,0.0,0.0,0.0,35.392371257240434,0.0,12.841643245852019,12.841643245852019,0.0,0.0,2.285702947845805,0.0,0.4,2.811400000000001,-3.75
48,0.12291479774159281,19.143943307364598,0.5999331451313319,145.38833891467198,5.2212429378531064,8.78083009534964,0.0,24.26546827384644,0.0,0.0,0.0,35.89990995593823,0.0,0.0,24.26546827384644,0.0,0.0,0.0,0.0,0.0,1.9647999999999999,-1.97
49,-0.015207014081717637,14.015603680924023,1.461062988409532,372.8078661934481,7.354540141719628,0.0,36.39820241076966,35.74682581170483,0.0,0.0,10.772448428929591,47.52510539416365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,3.456640000000002,-4.14
50,0.269429190579248,16.632160519979898,-0.3887164981599617,285.8248996548373,8.119800399201598,0.0,0.0,0.0,24.26546827384644,9.846622097635342,11.374772549367124,44.49410481137758,9.846622097635342,0.0,24.26546827384644,0.0,19.020733182161756,0.0,0.0,0.0,1.503,-3.39
51,-0.017454167721881367,13.593753188222761,1.4232134717068197,29.302968908806456,4.480000000000002,0.0,12.152040213667762,6.4208216229260096,0.0,0.0,0.0,25.309911580864757,0.0,0.0,6.4208216229260096,0.0,0.0,4.541666666666667,0.0,0.2,1.7485,-2.09
52,-0.015207014758604283,14.011357427792158,1.482325198265638,372.05786619344804,7.354540141719628,0.0,36.39820241076966,35.74682581170483,0.0,0.0,10.772448428929591,47.52510539416365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,3.456640000000002,-4.679
53,-0.031876741053441425,13.720370834554197,1.0593242886452086,36.0,5.48,0.0,12.152040213667762,12.841643245852019,0.0,0.0,0.0,25.309911580864757,0.0,0.0,12.841643245852019,0.0,0.0,5.899166666666666,0.0,0.3333333333333333,2.1386000000000003,-2.68
54,0.0795451487101647,14.682612836143667,1.3910845585198692,547.2925174892929,7.444412301848199,0.0,12.13273413692322,24.26546827384644,23.166135572155746,11.033401435232523,21.805849864162113,48.79188955399581,9.967957041894417,0.0,21.805849864162113,0.0,8.660685941043084,3.6169444444444445,0.0,0.0,2.7830000000000004,-2.68
55,0.0661764034177079,16.52669086422193,-0.22920842100504876,160.9567031494677,7.600932428048904,0.0,0.0,52.372404136937305,0.0,11.202101621967376,0.0,0.0,11.202101621967376,4.736862953800049,5.917906046161393,0.0,0.0,5.314675925925927,0.0,1.0,2.7441000000000013,-1.74
56,0.15519729043717415,16.28559450193334,-0.12360350938490983,545.9104984355639,14.930540221711883,0.0,19.420578929450514,86.52920774428434,6.4208216229260096,5.601050810983688,5.783244946364939,11.64912463690315,16.490823152189332,4.794537184071822,43.939920206952834,0.0,11.829503396285052,10.666867257705551,0.0,0.85,4.269300000000004,-3.999
57,0.07299374644714823,14.688794269772606,1.4973890025787786,644.1543647116673,8.237481994583195,4.9839785209472085,24.26546827384644,24.26546827384644,16.459834703613154,11.033401435232523,27.49323613884568,48.53093654769288,4.9839785209472085,0.0,27.49323613884568,0.0,4.558518518518518,0.0,0.0,0.0,2.970200000000001,-4.22
58,0.005436109663751721,79.91872955245648,0.7563056123760761,17.609640474436812,5.48,0.0,29.7774182973306,5.917906046161393,5.330089647061427,0.0,15.929943897949348,0.0,5.330089647061427,0.0,11.24799569322282,3.3136574074074074,0.0,0.0,0.0,1.0,2.0373,-2.43
59,0.003115222707676138,79.91872954529417,0.9017812657271783,11.119415478763749,5.48,0.0,29.274502720565984,6.4208216229260096,5.330089647061427,0.0,15.929943897949348,0.0,5.330089647061427,0.0,5.330089647061427,3.3095138888888886,0.0,2.6024305555555554,0.0,1.0,2.1814,-2.37
60,0.0031253024002491038,79.91872959217895,0.6604047605842768,29.368065554250645,8.48,0.0,48.53696758934401,6.4208216229260096,5.330089647061427,0.0,15.929943897949348,0.0,5.330089647061427,0.0,0.0,3.4014650651927436,0.0,6.927059240362811,0.0,1.0,3.351700000000002,-4.43
61,0.0031253010234603405,79.91872957655079,0.708199343578281,23.360990398949916,7.4799999999999995,0.0,42.116145966418,6.4208216229260096,5.330089647061427,0.0,15.929943897949348,0.0,5.330089647061427,0.0,0.0,3.3795422335600906,0.0,5.466458333333334,0.0,1.0,2.9616000000000016,-3.81
62,0.025322314400749824,79.91873098462574,1.710267803097723,374.03449039867843,6.863561560542881,0.0,52.328146308719006,16.838815497391202,4.472719515832414,0.0,26.70239232687894,46.93728899506368,0.0,0.0,4.472719515832414,3.4968287037037036,0.0,0.0,0.0,0.0,3.6023000000000014,-4.35
63,0.0031253024055150143,79.91872960780766,0.6275548043845726,37.832293921787276,9.48,0.0,54.95778921227002,6.4208216229260096,5.330089647061427,0.0,15.929943897949348,0.0,5.330089647061427,0.0,0.0,3.418536824452003,0.0,8.397323908730158,0.0,1.0,3.741800000000003,-5.06
64,0.003125129565353894,79.9187295609229,0.7814951214874923,15.900134529890124,6.48,0.0,35.69532434349199,6.4208216229260096,5.330089647061427,0.0,15.929943897949348,0.0,5.330089647061427,0.0,0.0,3.350347222222222,0.0,4.0211805555555555,0.0,1.0,2.5715000000000012,-3.08
65,0.0028627972390594535,79.91872952957071,1.1181971511916193,5.245112497836532,4.480000000000002,0.0,22.85368109763997,6.4208216229260096,5.330089647061427,0.0,15.929943897949348,0.0,5.330089647061427,0.0,5.330089647061427,3.248263888888889,0.0,1.2361111111111112,0.0,1.0,1.7913000000000001,-1.73
66,0.043042283485206966,16.249913992725098,0.28678383848176386,11.119415478763749,4.960000000000001,0.0,13.344558822616634,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,11.713409359353623,0.0,12.841643245852019,0.0,0.0,2.0381944444444446,0.0,1.0,0.7787999999999999,0.0
67,-0.038200393605486604,13.522279715720307,1.232016633073288,14.0,3.7400000000000007,0.0,12.999757306524504,6.4208216229260096,0.0,0.0,0.0,12.654955790432378,0.0,0.0,6.4208216229260096,0.0,0.0,2.9583333333333335,0.0,0.5,1.5824,-1.94
68,0.0057572864807760105,13.488609710647227,1.2815412108295203,29.793193904479523,3.5599999999999996,0.0,6.923737199690624,0.0,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,5.625,0.0,0.5,1.0295999999999998,-1.24
69,0.032014214251992267,79.91872954163432,1.567536962724029,8.0,4.769999999999999,0.0,15.929943897949348,0.0,11.210093092031766,0.0,27.530883788181864,0.0,11.210093092031766,0.0,5.330089647061427,8.255401234567902,0.0,0.0,0.0,1.0,1.6200999999999999,-1.32
70,0.024600367701985013,35.49566272274089,0.745207963433386,17.609640474436812,5.29,0.0,13.847474399381248,5.917906046161393,5.880003444970339,0.0,11.600939890232516,0.0,5.880003444970339,0.0,5.880003444970339,5.336419753086419,0.0,0.0,0.0,1.0,1.8812,-2.0
71,0.02228548512208906,35.49566242098574,0.8921501552859527,11.119415478763749,5.29,0.0,13.344558822616634,6.4208216229260096,5.880003444970339,0.0,11.600939890232516,0.0,5.880003444970339,0.0,12.300825067896348,5.301651234567901,0.0,2.3661265432098766,0.0,1.0,2.0253,-2.03
72,0.02229557434146046,35.495662573424966,0.6581218213177285,29.368065554250645,8.289999999999997,0.0,32.60702369139466,6.4208216229260096,5.880003444970339,0.0,11.600939890232516,0.0,5.880003444970339,0.0,5.880003444970339,5.4804561917359536,0.0,6.570724363819602,0.0,1.0,3.1956000000000016,-4.0
73,0.022295572962492398,35.49566252271317,0.7047688402572889,23.360990398949916,7.29,0.0,26.186202068468653,6.4208216229260096,5.880003444970339,0.0,11.600939890232516,0.0,5.880003444970339,0.0,5.880003444970339,5.4372659989921885,0.0,5.1379012345679005,0.0,1.0,2.805500000000001,-3.12
74,0.048389036452779,35.495691042155414,1.7481248014734627,374.03449039867843,6.684816447411453,0.0,47.99914230100217,11.452591282926406,10.408857528206122,0.0,22.373388319162107,47.487202792972596,0.0,0.0,10.408857528206122,5.957037037037036,0.0,0.0,0.0,0.0,3.4932000000000016,-3.93
75,0.022295401268088152,35.49566247199359,0.7759893218618732,15.900134529890124,6.289999999999999,0.0,19.765380445542643,6.4208216229260096,5.880003444970339,0.0,11.600939890232516,0.0,5.880003444970339,0.0,5.880003444970339,5.380293209876543,0.0,3.7304320987654322,0.0,1.0,2.415400000000001,-2.73
76,0.022033046330598795,35.49566236286518,1.0990652478351848,5.245112497836532,4.29,0.0,6.923737199690624,6.4208216229260096,5.880003444970339,0.0,11.600939890232516,0.0,5.880003444970339,0.0,12.300825067896348,5.1859567901234565,0.0,1.0848765432098766,0.0,1.0,1.6352,-1.47
77,0.043052407228889096,16.249925975595467,0.2820048741318684,53.89311688209828,10.96,0.0,51.8694885601727,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,11.713409359353623,0.0,6.4208216229260096,0.0,0.0,10.381161344167298,0.0,1.0,3.119400000000002,-3.63
78,-0.03534129310993146,13.92497963638408,0.6112666584803261,64.43856189774723,9.739999999999998,0.0,45.10386542115455,12.841643245852019,0.0,0.0,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,11.55163737717309,0.0,0.8,3.9230000000000036,-5.51
79,0.043052407228889096,16.249927477955328,0.28198991162501685,71.19366193720087,12.960000000000003,0.0,64.71113180602472,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,11.713409359353623,0.0,6.4208216229260096,0.0,0.0,13.30358903011771,0.0,1.0,3.8996000000000035,-4.8
80,-0.015202866398737821,13.998424817510621,1.1596675572834734,382.66537277547695,7.354540141719628,0.0,49.38830667892189,22.756721543552597,0.0,0.0,10.772448428929591,48.02802097092827,0.0,6.4208216229260096,6.4208216229260096,0.0,0.0,1.1124537037037037,0.0,0.16666666666666666,3.4022000000000023,-4.17
81,0.04305240722358137,16.249923664121983,0.28226080118618174,29.368065554250645,7.96,0.0,32.60702369139466,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,11.713409359353623,0.0,6.4208216229260096,0.0,0.0,6.076218820861678,0.0,1.0,1.9491,-1.81
82,-0.03534146559247401,13.834385545486168,0.72966712352793,37.30296890880646,6.74,0.0,25.841400552376523,12.841643245852019,0.0,0.0,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,7.1561111111111115,0.0,0.7142857142857143,2.752700000000001,-3.73
83,0.008600766507393786,13.827360271540899,0.7372660794804,56.92878689342031,6.5600000000000005,0.0,19.765380445542643,6.4208216229260096,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,9.720399659863947,0.0,0.7142857142857143,2.1999000000000004,-3.01
84,0.043052407228889096,16.249930488918928,0.28198675620648617,108.69358616951132,16.96,0.0,90.39441829772878,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,11.713409359353623,0.0,6.4208216229260096,0.0,0.0,19.205220457775063,0.0,1.0,5.460000000000006,-7.0
85,0.04305240583871402,16.24992271074938,0.282705155566582,23.360990398949916,6.96,0.0,26.186202068468653,6.4208216229260096,6.606881964512918,0.0,0.0,0.0,11.713409359353623,0.0,6.4208216229260096,0.0,0.0,4.6819444444444445,0.0,1.0,1.559,-1.24
86,-0.03535136060568804,13.77433409538813,0.8157533078251099,29.01955000865387,5.740000000000001,0.0,25.841400552376523,6.4208216229260096,0.0,0.0,0.0,12.654955790432378,0.0,0.0,0.0,0.0,0.0,5.717777777777778,0.0,0.6666666666666666,2.3626000000000005,-3.23
87,0.0717744186534131,16.26512209275959,0.21177802418120736,50.14170945007629,6.7,0.0,19.420578929450514,6.4208216229260096,0.0,6.103966387748303,0.0,12.654955790432378,11.210493782589008,0.0,12.841643245852019,0.0,0.0,3.1298148148148144,0.0,0.6666666666666666,1.3334,-0.59
88,0.008590856339665517,13.763451003403999,0.8283273726292318,47.548875021634686,5.559999999999999,0.0,13.344558822616634,6.4208216229260096,6.4208216229260096,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,0.0,0.0,8.29513888888889,0.0,0.6666666666666666,1.8098,-2.36
89,-0.0004828893241142738,126.91270393001157,0.9074266390123732,11.119415478763749,5.73,0.0,35.93542944968469,10.84837402522042,0.0,0.0,22.590870627068057,0.0,4.42755240229441,0.0,0.0,2.387438888888889,0.0,2.7118055555555554,0.0,1.0,2.2215,-2.96
90,-0.00047281153238877056,126.91270395705143,0.6617599753522175,29.368065554250645,8.73,0.0,55.197894318462716,10.84837402522042,0.0,0.0,22.590870627068057,0.0,4.42755240229441,0.0,0.0,2.439189172335601,0.0,7.0919913832199555,0.0,1.0,3.3918000000000026,-4.81
91,0.020828555684994372,126.9127043008706,1.7069803243424815,374.03449039867843,7.099295165750825,0.0,36.39820241076966,39.42968612445926,3.5701822710653963,0.0,33.36331905599765,46.034751750296664,0.0,0.0,0.0,2.358103703703704,0.0,0.0,0.0,0.0,3.4444000000000017,-4.55
92,-0.0007353058724687204,126.91270392098701,1.1292635721793467,5.245112497836532,4.730000000000001,0.0,29.51460782675868,10.84837402522042,0.0,0.0,22.590870627068057,0.0,4.42755240229441,0.0,0.0,2.351388888888889,0.0,1.306111111111111,0.0,1.0,1.8314,-2.29
93,-0.03229754418464504,14.011794786298093,0.7015114259899414,80.03910001730776,4.888367952522255,0.0,11.64912463690315,32.60702369139466,0.0,0.0,0.0,11.64912463690315,0.0,0.0,0.0,0.0,0.0,7.856157407407408,0.0,0.7142857142857143,2.5067000000000004,-3.27
94,-0.0010825723876776473,14.215528972487748,1.2168598713901049,495.14153898843506,7.807968324368292,0.0,42.46456947923127,41.16181628110161,0.0,0.0,0.0,59.15492395432226,0.0,6.4208216229260096,6.4208216229260096,0.0,0.0,1.1093055555555555,0.0,0.14285714285714285,3.566220000000002,-5.22
95,-0.015473597845287701,13.964351267888201,1.5313553919725797,369.20002354254177,6.412726002270941,0.0,42.46456947923127,23.259637120317212,0.0,0.0,10.772448428929591,48.02802097092827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,3.148220000000002,-3.7
